Profit,Trades,Profit Factor,Expected Payoff,DD %,LAP0100,BrkOutPip0100,ChanFactor0100,AnalysisMin0100,HourEnd0100
57.95,78,5.73,0.74,0.0488,20,100,80,1140,6
57.93,79,5.11,0.73,0.0488,20,160,80,1440,8
58.21,61,5.42,0.95,0.0491,120,60,20,1440,10
57.85,62,7.44,0.93,0.0488,80,20,200,1320,8
57.75,64,5.7,0.9,0.0488,80,80,40,1320,10
58.92,74,4.15,0.8,0.0498,80,200,20,1020,13
59.02,94,3.51,0.63,0.0499,20,180,80,1140,10
57.68,59,6.45,0.98,0.0488,140,40,40,420,4
57.61,67,5.32,0.86,0.0488,80,180,20,720,10
60.37,63,4.83,0.96,0.0512,20,20,20,1440,3
57.05,82,4.36,0.7,0.0484,20,100,200,1200,9
57.42,71,7.39,0.81,0.0488,80,180,200,1380,12
57.42,57,7.39,1.01,0.0488,140,20,40,660,3
57.42,57,7.39,1.01,0.0488,140,20,40,660,4
57.41,59,7.39,0.97,0.0488,80,100,20,1380,5
57.4,75,3.19,0.77,0.0488,80,120,20,840,12
57.39,60,7.39,0.96,0.0488,80,140,20,1020,5
57.38,62,4.58,0.93,0.0488,120,20,40,540,5
57.37,67,4.68,0.86,0.0488,80,80,40,1320,11
57.37,68,5.15,0.84,0.0488,80,60,80,1020,11
57.37,61,5.8,0.94,0.0488,80,80,20,1380,7
57.33,80,4.86,0.72,0.0488,20,180,80,1140,8
57.32,71,7.38,0.81,0.0488,80,140,200,1320,12
57.32,63,4.85,0.91,0.0488,140,40,40,720,11
57.31,80,5.14,0.72,0.0488,20,100,80,1140,8
57.29,60,5.73,0.95,0.0488,140,80,20,720,8
57.29,60,5.73,0.95,0.0488,140,20,80,720,8
57.29,60,5.73,0.95,0.0488,140,40,40,720,8
57.29,60,5.73,0.95,0.0488,140,40,40,720,10
57.29,60,5.73,0.95,0.0488,140,40,40,720,9
57.27,59,6.52,0.97,0.0488,140,80,20,1020,8
57.27,59,6.52,0.97,0.0488,140,40,40,1140,10
57.27,59,6.52,0.97,0.0488,140,40,40,1140,8
57.27,59,6.52,0.97,0.0488,140,40,40,1200,11
57.27,59,6.52,0.97,0.0488,140,40,40,1020,8
57.27,59,6.52,0.97,0.0488,140,40,40,1140,9
57.27,59,6.52,0.97,0.0488,140,40,40,1140,11
57.27,59,6.52,0.97,0.0488,140,80,20,1200,11
57.27,59,6.52,0.97,0.0488,140,40,40,1200,8
57.27,59,6.52,0.97,0.0488,140,40,40,1020,9
57.27,59,6.52,0.97,0.0488,140,40,40,1200,10
57.27,59,6.52,0.97,0.0488,140,80,20,1200,8
57.27,59,6.52,0.97,0.0488,140,40,40,1080,11
57.27,57,7.38,1,0.0488,100,20,60,1320,4
57.79,73,3.27,0.79,0.0493,80,80,20,1260,13
57.19,68,4.02,0.84,0.0488,80,40,60,1200,11
57.19,68,4.02,0.84,0.0488,80,120,20,1200,11
57.16,62,7.37,0.92,0.0488,80,40,120,1380,8
57.15,79,5.13,0.72,0.0488,20,100,80,1440,8
57.03,80,4.84,0.71,0.0488,20,180,80,1020,8
57.02,77,5.65,0.74,0.0488,20,100,80,1140,5
57.02,71,7.35,0.8,0.0488,100,200,120,420,7
57.02,71,7.35,0.8,0.0488,100,160,140,420,7
57.02,71,7.35,0.8,0.0488,100,180,200,420,7
56.99,65,4.48,0.88,0.0488,140,40,60,720,12
60.54,62,5.5,0.98,0.0519,120,80,20,840,10
56.91,57,7.34,1,0.0488,120,20,40,1140,3
56.91,60,7.34,0.95,0.0488,80,140,20,1140,5
56.91,58,6.46,0.98,0.0488,100,20,60,1140,4
56.9,62,7.34,0.92,0.0488,80,40,120,1320,8
56.89,78,3.41,0.73,0.0488,20,20,200,1020,6
56.89,80,3.18,0.71,0.0488,20,100,40,1140,8
56.86,61,6.2,0.93,0.0488,80,120,20,1440,7
56.86,61,6.2,0.93,0.0488,80,40,60,1440,7
56.82,69,4.86,0.82,0.0488,20,20,200,1320,4
57.76,58,6.56,1,0.0497,140,40,40,1320,7
56.63,67,3.93,0.85,0.0488,80,80,20,1320,11
58.82,62,5.71,0.95,0.0507,120,120,20,840,10
56.58,59,6.4,0.96,0.0488,80,60,20,1320,5
56.56,57,7.3,0.99,0.0488,120,80,20,840,3
56.56,57,7.3,0.99,0.0488,120,80,20,840,5
56.55,66,4.25,0.86,0.0488,140,40,40,780,14
58.86,56,7.55,1.05,0.0508,160,100,20,1380,3
57.1,63,6.4,0.91,0.0493,20,160,20,1440,3
56.47,61,7.29,0.93,0.0488,80,160,20,1140,6
56.46,65,5.74,0.87,0.0488,80,60,80,1020,9
56.42,60,4.75,0.94,0.0488,140,20,20,660,8
56.41,80,3.17,0.71,0.0488,20,20,200,1020,8
57.45,57,7.4,1.01,0.0497,160,140,20,1380,8
56.95,63,6.38,0.9,0.0493,20,40,80,1200,3
56.95,63,6.38,0.9,0.0493,20,160,20,1200,3
56.95,63,6.38,0.9,0.0493,20,40,80,1140,3
56.34,59,6.21,0.95,0.0488,140,20,140,1320,9
56.34,57,7.27,0.99,0.0488,140,80,20,720,4
56.34,57,7.27,0.99,0.0488,140,40,40,720,6
56.32,59,6.5,0.95,0.0488,140,20,100,1260,8
56.32,59,6.5,0.95,0.0488,140,20,100,1260,9
56.28,60,5.95,0.94,0.0488,140,40,40,1200,12
56.25,60,5.93,0.94,0.0488,140,40,40,1140,12
56.22,58,6.45,0.97,0.0488,100,20,40,840,4
56.21,61,5.13,0.92,0.0488,100,80,20,1380,9
56.16,82,4.19,0.68,0.0488,40,80,180,480,8
59.22,73,3.54,0.81,0.0515,80,120,20,1200,13
56.11,67,4.19,0.84,0.0488,80,120,20,1440,11
56.1,65,5.58,0.86,0.0488,80,200,20,1020,8
56.1,58,6.45,0.97,0.0488,140,20,40,660,5
56.09,78,4.98,0.72,0.0488,20,160,80,1140,6
59.06,57,6.58,1.04,0.0514,200,20,20,1440,7
56.07,76,5.58,0.74,0.0488,20,100,80,1320,5
56.06,59,7.24,0.95,0.0488,80,40,60,1440,5
56.06,59,7.24,0.95,0.0488,80,120,20,1380,5
56.05,62,5.02,0.9,0.0488,140,20,60,780,11
56.46,57,7.29,0.99,0.0492,140,20,100,1320,4
55.98,61,4.42,0.92,0.0488,100,20,20,1440,9
55.93,63,6.62,0.89,0.0488,80,60,80,1320,9
55.88,80,4.43,0.7,0.0488,20,100,180,1200,8
55.84,60,5.84,0.93,0.0488,180,20,60,480,6
55.84,77,4.89,0.73,0.0488,20,160,40,1320,7
55.84,66,5.69,0.85,0.0488,80,120,40,660,8
56.5,71,4.17,0.8,0.0494,80,20,180,1320,13
55.81,62,5.13,0.9,0.0488,80,20,80,1440,8
55.81,62,5.13,0.9,0.0488,80,80,20,1440,8
55.8,61,6.1,0.91,0.0488,120,60,40,1080,8
55.79,57,7.21,0.98,0.0488,140,20,40,1200,4
55.79,57,7.21,0.98,0.0488,140,40,20,1080,6
55.79,57,7.21,0.98,0.0488,140,40,20,1140,5
55.79,57,7.21,0.98,0.0488,140,40,20,1200,5
55.79,57,7.21,0.98,0.0488,140,40,20,1140,6
55.79,57,7.21,0.98,0.0488,140,40,20,1200,6
55.79,57,7.21,0.98,0.0488,140,40,20,1200,4
55.79,62,4.15,0.9,0.0488,100,20,20,1260,8
55.79,57,7.21,0.98,0.0488,140,20,40,1140,5
55.79,57,7.21,0.98,0.0488,140,40,20,1020,5
55.79,57,7.21,0.98,0.0488,140,20,40,1020,5
55.79,57,7.21,0.98,0.0488,140,20,40,1080,4
55.79,57,7.21,0.98,0.0488,140,20,40,1080,5
55.79,78,4.95,0.72,0.0488,20,160,80,1020,7
55.77,69,3.57,0.81,0.0488,100,20,100,1260,13
55.76,62,4.23,0.9,0.0488,140,20,20,780,11
55.7,64,4.44,0.87,0.0488,100,20,100,1320,11
56.6,82,4.66,0.69,0.0496,20,100,80,1140,9
55.68,59,6.44,0.94,0.0488,140,100,20,1380,8
55.66,66,3.98,0.84,0.0488,140,20,60,480,9
55.66,70,4.43,0.8,0.0488,20,20,200,1020,4
55.64,62,5.14,0.9,0.0488,140,40,40,840,11
60.08,65,4.33,0.92,0.0527,140,20,40,720,12
60.08,65,4.33,0.92,0.0527,140,40,20,720,12
55.59,59,5.63,0.94,0.0488,140,40,20,840,7
55.55,61,7.19,0.91,0.0488,80,20,180,1200,6
55.54,59,7.18,0.94,0.0488,80,40,60,1320,5
55.54,64,6.08,0.87,0.0488,80,120,40,660,7
55.54,66,4.87,0.84,0.0488,80,80,40,780,8
55.44,68,3.74,0.82,0.0488,60,80,20,1020,10
55.43,78,4.53,0.71,0.0488,20,160,40,1080,7
55.43,78,4.53,0.71,0.0488,20,160,40,1080,6
55.42,62,7.17,0.89,0.0488,80,200,20,1200,7
54.94,82,3.87,0.67,0.0484,20,180,140,1080,9
57.99,69,3.71,0.84,0.0511,20,20,80,780,3
55.33,78,4.72,0.71,0.0488,20,180,80,1140,6
55.3,57,7.16,0.97,0.0488,120,20,40,1320,5
55.3,57,7.16,0.97,0.0488,120,20,40,1260,3
55.3,57,7.16,0.97,0.0488,120,20,40,1320,4
55.3,57,7.16,0.97,0.0488,120,20,40,1260,5
55.28,60,5.69,0.92,0.0488,80,60,20,1320,6
55.23,59,4.71,0.94,0.0488,140,20,20,1380,8
55.23,59,4.71,0.94,0.0488,140,20,20,1380,10
55.23,59,4.71,0.94,0.0488,140,20,20,1380,9
55.23,59,4.71,0.94,0.0488,140,20,20,1380,11
55.22,69,7.15,0.8,0.0488,100,200,180,420,6
57.81,94,3.64,0.61,0.0511,20,100,80,1140,10
55.2,77,4.91,0.72,0.0488,20,160,80,1440,6
55.2,77,4.91,0.72,0.0488,20,160,80,1440,7
56.67,63,5.41,0.9,0.0501,20,40,60,1140,3
55.19,80,4.25,0.69,0.0488,20,100,200,1200,8
55.14,60,5.6,0.92,0.0488,80,60,20,1200,5
55.04,59,5.89,0.93,0.0488,100,20,60,480,4
54.98,68,7.12,0.81,0.0488,80,180,200,1080,11
54.94,68,7.12,0.81,0.0488,80,200,140,1020,11
55.81,82,3.02,0.68,0.0496,20,20,200,1020,9
54.89,62,4.66,0.89,0.0488,100,20,100,1440,10
54.85,78,4.56,0.7,0.0488,20,100,160,1080,6
54.82,68,7.1,0.81,0.0488,80,200,160,1140,11
54.81,58,6.11,0.94,0.0488,120,80,20,840,6
54.81,66,4.87,0.83,0.0488,80,20,180,840,8
55.68,61,4.71,0.91,0.0496,120,20,20,1200,9
55.68,61,4.71,0.91,0.0496,120,20,20,1200,8
54.78,78,4.56,0.7,0.0488,20,100,160,1200,7
55.44,77,4.8,0.72,0.0494,20,200,140,960,5
55.65,94,2.46,0.59,0.0496,20,100,40,1440,10
54.72,64,4.19,0.85,0.0488,140,40,40,420,6
55.28,78,2.81,0.71,0.0493,140,40,40,840,17
55.16,58,6.14,0.95,0.0492,120,20,40,1200,6
54.69,69,3.86,0.79,0.0488,40,160,20,1200,5
54.65,66,3.79,0.83,0.0488,100,20,40,660,10
54.65,71,3.6,0.77,0.0488,40,40,80,1200,8
54.65,61,5.2,0.9,0.0488,140,40,40,1140,13
54.65,71,3.6,0.77,0.0488,40,160,20,1200,8
54.65,68,7.09,0.8,0.0488,100,180,200,1080,12
54.63,60,7.08,0.91,0.0488,80,40,80,1200,5
54.62,67,3.77,0.82,0.0488,140,20,60,480,10
54.62,62,4.44,0.88,0.0488,100,20,40,1020,9
54.6,57,7.08,0.96,0.0488,120,20,40,960,5
57.73,63,4.87,0.92,0.0516,20,40,40,1320,3
57.73,63,4.87,0.92,0.0516,20,20,80,1320,3
57.68,63,4.87,0.92,0.0516,20,20,80,1200,3
57.68,63,4.87,0.92,0.0516,20,20,80,1140,3
57.68,63,4.87,0.92,0.0516,20,40,40,1260,3
54.55,62,6.22,0.88,0.0488,80,20,180,1020,6
54.55,61,5.16,0.89,0.0488,140,80,20,1020,11
55.1,63,6.21,0.87,0.0493,20,180,20,1320,3
55.1,63,6.21,0.87,0.0493,20,20,180,1320,3
55.07,63,6.21,0.87,0.0493,20,180,20,1200,3
55.07,63,6.21,0.87,0.0493,20,20,180,1200,3
54.51,78,4.54,0.7,0.0488,20,200,80,1020,6
54.5,59,5.58,0.92,0.0488,140,20,40,660,7
54.5,59,5.58,0.92,0.0488,140,20,40,660,6
54.44,59,6.32,0.92,0.0488,140,100,20,1140,9
54.44,59,6.32,0.92,0.0488,140,20,100,1080,9
54.44,68,3.5,0.8,0.0488,80,20,60,1140,11
54.52,57,7.07,0.96,0.0489,120,20,60,1200,4
54.4,77,4.66,0.71,0.0488,20,180,80,1140,5
53.91,81,3.82,0.67,0.0484,20,180,140,1320,9
54.34,57,7.05,0.95,0.0488,100,20,100,1440,3
54.34,57,7.05,0.95,0.0488,100,20,100,1440,4
54.33,71,3.09,0.77,0.0488,40,60,20,720,5
57.73,58,5.85,1,0.0519,200,20,20,1440,17
54.27,76,4.85,0.71,0.0488,20,160,80,1440,5
54.49,63,4.67,0.86,0.049,80,80,20,1440,9
54.25,68,4.66,0.8,0.0488,80,80,60,1140,11
54.25,64,5.56,0.85,0.0488,80,40,120,1380,10
59.14,71,4.07,0.83,0.0532,80,140,20,1320,12
54.22,60,5.51,0.9,0.0488,140,80,20,840,8
54.22,60,5.51,0.9,0.0488,140,80,20,840,9
54.22,60,5.51,0.9,0.0488,140,40,40,840,10
54.21,61,6.07,0.89,0.0488,200,20,140,360,5
54.21,70,3.78,0.77,0.0488,80,160,20,840,11
54.2,69,3.43,0.79,0.0488,100,20,100,1140,13
54.29,58,6.18,0.94,0.0489,140,40,20,1200,7
54.29,58,6.18,0.94,0.0489,140,20,40,1140,7
54.29,58,6.18,0.94,0.0489,140,40,20,1140,7
54.29,58,6.18,0.94,0.0489,140,20,40,1020,7
54.17,60,5.35,0.9,0.0488,140,20,100,720,8
55.39,94,3.04,0.59,0.0499,20,100,180,1200,10
54.11,60,5.09,0.9,0.0488,100,60,20,1020,6
54.08,65,5.17,0.83,0.0488,160,120,40,420,8
54.06,61,6.04,0.89,0.0488,120,140,20,1020,9
54.06,63,6.07,0.86,0.0488,80,200,20,1020,7
59.69,62,4.56,0.96,0.0539,200,20,20,1440,23
54.03,76,4.66,0.71,0.0488,40,80,180,480,5
54.01,76,5.03,0.71,0.0488,20,180,40,1380,5
63.01,95,2.53,0.66,0.057,20,40,80,1020,10
53.91,61,4.96,0.88,0.0488,100,40,40,1320,8
53.88,67,4.63,0.8,0.0488,80,60,80,600,9
53.88,78,4.31,0.69,0.0488,20,100,180,1200,7
53.88,78,4.31,0.69,0.0488,20,100,180,1200,6
55.85,79,3.21,0.71,0.0506,20,20,200,840,5
53.82,68,6.99,0.79,0.0488,160,120,180,360,8
53.78,67,6.99,0.8,0.0488,80,200,180,1380,11
53.78,67,4.11,0.8,0.0488,200,20,140,360,8
53.77,75,4.31,0.72,0.0488,80,200,180,420,8
58.35,79,2.69,0.74,0.053,20,20,80,1440,8
53.68,78,4.63,0.69,0.0488,40,40,180,540,7
55.1,60,5.72,0.92,0.0501,120,20,60,1320,8
55.1,60,5.72,0.92,0.0501,120,60,20,1320,9
53.67,62,4.45,0.87,0.0488,100,20,40,1320,10
53.67,67,3.81,0.8,0.0488,80,40,60,1320,11
53.62,60,6.97,0.89,0.0488,80,20,180,1380,6
53.94,59,6.26,0.91,0.0491,140,160,20,1320,11
53.94,59,6.26,0.91,0.0491,140,20,160,1320,10
53.94,59,6.26,0.91,0.0491,140,20,160,1320,8
53.94,59,6.26,0.91,0.0491,140,160,20,1320,10
53.94,59,6.26,0.91,0.0491,140,20,160,1320,9
53.94,59,6.26,0.91,0.0491,140,160,20,1320,9
56.12,94,3.39,0.6,0.0511,20,100,80,1440,10
62.36,82,3.24,0.76,0.0568,20,160,20,960,9
54.98,61,5.17,0.9,0.0501,120,20,60,1200,8
54.98,61,5.17,0.9,0.0501,120,60,20,1140,9
54.98,61,5.17,0.9,0.0501,120,60,20,1200,8
54.98,61,5.17,0.9,0.0501,120,60,20,1200,9
53.55,57,6.96,0.94,0.0488,140,20,60,1200,5
69.68,81,3.31,0.86,0.0635,80,80,20,720,12
69.68,81,3.31,0.86,0.0635,80,40,40,720,12
53.51,78,4.59,0.69,0.0488,20,180,40,1080,7
53.46,57,5.7,0.94,0.0488,100,20,20,1440,3
62.17,82,3.24,0.76,0.0568,20,40,80,1020,9
53.4,58,6.95,0.92,0.0488,80,120,20,840,4
53.4,61,4.9,0.88,0.0488,100,100,20,1380,9
53.37,77,4.42,0.69,0.0488,20,160,40,1020,5
53.34,76,2.73,0.7,0.0488,120,20,120,480,11
70.06,85,8.8,0.82,0.0641,100,160,200,360,9
66.34,67,4.66,0.99,0.0607,120,20,60,780,12
53.33,60,6.94,0.89,0.0488,120,20,180,1380,8
53.33,60,6.94,0.89,0.0488,120,20,180,1380,9
54.02,61,4.71,0.89,0.0495,120,20,20,1320,10
53.25,66,6.93,0.81,0.0488,140,200,180,420,8
53.25,66,6.93,0.81,0.0488,140,200,140,420,8
55.74,69,7.21,0.81,0.0511,100,180,200,1140,13
53.23,60,6.93,0.89,0.0488,80,20,180,1320,6
53.19,57,6.92,0.93,0.0488,140,40,40,840,5
53.19,57,6.92,0.93,0.0488,140,40,40,780,3
53.19,57,6.92,0.93,0.0488,140,40,40,780,6
53.19,57,6.92,0.93,0.0488,140,40,40,840,6
53.19,57,6.92,0.93,0.0488,140,40,40,780,5
53.18,67,6.92,0.79,0.0488,100,160,200,360,4
53.92,81,4.31,0.67,0.0495,20,180,40,1380,9
53.1,67,6.91,0.79,0.0488,140,160,200,360,6
53.2,57,6.92,0.93,0.0489,120,60,20,1440,6
53.09,75,3.32,0.71,0.0488,80,120,40,420,8
53.09,59,6.07,0.9,0.0488,140,40,60,1200,11
53.09,59,6.07,0.9,0.0488,140,120,20,1200,8
53.09,59,6.07,0.9,0.0488,140,40,60,1200,8
53.09,59,6.07,0.9,0.0488,140,40,60,1140,11
53.09,59,6.07,0.9,0.0488,140,40,60,1200,10
53.09,59,6.07,0.9,0.0488,140,120,20,1200,9
53.08,64,4.32,0.83,0.0488,140,40,40,840,14
53.06,79,4.01,0.67,0.0488,40,80,180,480,6
53.14,57,6.92,0.93,0.0489,120,20,60,1320,4
53.03,80,4.25,0.66,0.0488,20,180,40,1080,8
55.63,69,7.19,0.81,0.0512,100,180,200,1080,13
57.16,67,3.73,0.85,0.0527,140,40,20,720,13
52.91,60,4.97,0.88,0.0488,100,20,60,1320,7
52.88,80,3.89,0.66,0.0488,20,160,40,1080,8
58.48,81,4.78,0.72,0.054,20,180,180,1320,9
54.47,64,4.22,0.85,0.0503,120,60,20,1440,14
53.14,64,5.13,0.83,0.0491,80,60,80,600,5
52.8,64,4.27,0.82,0.0488,100,20,100,1440,11
53.22,57,6.93,0.93,0.0492,140,20,100,1440,4
53.22,57,6.93,0.93,0.0492,140,100,20,1380,6
52.77,70,3.51,0.75,0.0488,40,20,160,1200,7
52.77,70,3.51,0.75,0.0488,40,160,20,1200,6
52.76,60,4.87,0.88,0.0488,140,20,40,660,8
52.68,71,3.61,0.74,0.0488,40,20,180,1020,8
52.67,71,3.26,0.74,0.0488,40,40,60,1080,9
52.64,71,3.26,0.74,0.0488,40,40,60,1140,8
52.64,71,3.26,0.74,0.0488,40,40,60,1140,9
52.62,63,4.04,0.84,0.0488,140,20,40,420,5
52.58,66,5.69,0.8,0.0488,80,140,40,720,8
53.1,63,6.02,0.84,0.0493,20,100,40,1380,3
53.63,64,5.46,0.84,0.0498,20,20,180,1020,3
52.55,61,4.56,0.86,0.0488,100,20,60,1140,7
52.06,73,4.77,0.71,0.0484,120,120,100,1380,17
59.47,60,5.99,0.99,0.0553,120,20,60,1440,8
59.47,60,5.99,0.99,0.0553,120,60,20,1440,9
59.47,60,5.99,0.99,0.0553,120,60,20,1440,8
52.58,77,4.53,0.68,0.0489,20,180,40,1080,5
59.02,70,3.72,0.84,0.0549,20,40,40,1020,4
53.2,67,3.77,0.79,0.0495,80,80,20,1440,11
52.44,61,4.83,0.86,0.0488,100,20,100,1440,9
52.44,61,4.83,0.86,0.0488,100,20,100,1440,8
52.54,57,6.85,0.92,0.0489,120,60,20,960,5
52.41,62,4.12,0.85,0.0488,80,20,20,1320,8
52.35,59,5.91,0.89,0.0488,140,20,140,420,4
52.35,61,5.37,0.86,0.0488,140,20,140,960,11
52.34,69,3.81,0.76,0.0488,40,20,180,1020,5
52.33,77,4.08,0.68,0.0488,20,100,200,1080,5
52.31,58,6.83,0.9,0.0488,80,120,20,1200,4
54.02,64,4.42,0.84,0.0504,120,60,20,960,11
52.3,66,6.82,0.79,0.0488,80,180,100,840,8
52.3,66,6.82,0.79,0.0488,80,180,100,840,10
52.3,74,4.22,0.71,0.0488,80,200,180,420,7
52.29,65,6.82,0.8,0.0488,140,200,140,420,7
52.26,58,5.94,0.9,0.0488,100,20,100,1140,4
52.26,58,5.94,0.9,0.0488,100,20,100,1080,4
52.25,66,6.82,0.79,0.0488,80,180,100,660,8
52.25,66,6.82,0.79,0.0488,140,180,160,480,9
52.78,57,6.88,0.93,0.0493,160,100,20,1200,10
52.78,57,6.88,0.93,0.0493,160,100,20,1200,9
52.78,57,6.88,0.93,0.0493,160,20,100,1080,14
52.78,57,6.88,0.93,0.0493,160,20,100,1080,5
52.78,57,6.88,0.93,0.0493,160,20,100,1080,9
52.78,57,6.88,0.93,0.0493,160,20,100,1080,11
52.78,57,6.88,0.93,0.0493,160,20,100,1080,7
52.16,70,5.05,0.75,0.0488,80,160,120,540,8
52.16,62,5.89,0.84,0.0488,80,200,20,1020,6
52.16,65,6.81,0.8,0.0488,100,200,180,660,8
52.15,65,6.81,0.8,0.0488,80,140,160,1020,8
52.15,65,6.81,0.8,0.0488,80,140,160,1020,9
52.15,65,6.81,0.8,0.0488,80,160,200,1020,8
52.15,65,6.81,0.8,0.0488,80,140,200,1020,8
52.23,69,3.5,0.76,0.0489,40,40,60,1140,5
52.11,74,4.75,0.7,0.0488,100,200,60,480,10
52.05,72,4.77,0.72,0.0488,120,120,100,1440,17
52.03,62,4.28,0.84,0.0488,100,20,40,1260,8
52.11,59,5.82,0.88,0.0489,140,140,20,1380,8
52,66,6.79,0.79,0.0488,80,180,140,720,8
52,66,6.79,0.79,0.0488,80,120,200,720,8
52,60,6.79,0.87,0.0488,80,200,20,1020,5
52,65,6.79,0.8,0.0488,100,200,180,1020,11
52.1,67,4.52,0.78,0.0489,80,60,80,1320,11
51.98,64,5.01,0.81,0.0488,160,120,40,420,7
51.97,57,6.79,0.91,0.0488,80,80,20,1200,3
52.55,82,3.68,0.64,0.0494,20,160,40,1080,9
56.06,68,3.54,0.82,0.0527,140,40,20,720,14
51.9,62,5.75,0.84,0.0488,80,60,80,1020,6
51.9,65,6.78,0.8,0.0488,80,140,180,600,6
51.89,60,4.93,0.86,0.0488,100,60,20,1260,6
51.89,65,6.78,0.8,0.0488,100,200,180,1080,11
52.74,64,4.18,0.82,0.0496,80,80,20,1440,10
51.87,76,4.5,0.68,0.0488,40,40,180,540,6
58.88,72,3.49,0.82,0.0554,80,120,20,1140,12
51.82,60,5.37,0.86,0.0488,120,40,40,1320,9
50.97,73,4.48,0.7,0.048,200,100,140,720,23
52.53,58,6.16,0.91,0.0495,200,40,20,1020,16
52.53,82,3.95,0.64,0.0495,20,180,40,1080,9
51.76,60,5.03,0.86,0.0488,80,20,40,1260,5
51.72,58,6.76,0.89,0.0488,80,140,20,1020,4
51.88,62,6.78,0.84,0.049,80,140,40,1320,8
51.66,61,4.54,0.85,0.0488,100,20,60,1320,8
51.66,76,4.1,0.68,0.0488,20,160,120,1320,5
52.06,57,6.8,0.91,0.0492,140,20,100,1260,6
52.06,57,6.8,0.91,0.0492,140,20,100,1260,4
51.63,59,5.78,0.88,0.0488,140,140,20,1020,8
51.63,59,5.78,0.88,0.0488,140,140,20,1020,9
51.63,59,5.78,0.88,0.0488,140,140,20,1020,10
51.63,59,5.78,0.88,0.0488,140,20,140,960,8
51.63,59,5.78,0.88,0.0488,140,140,20,1080,10
51.63,59,5.78,0.88,0.0488,140,20,140,960,9
51.62,60,6.75,0.86,0.0488,80,40,120,1440,6
51.62,60,6.75,0.86,0.0488,80,100,40,1380,6
51.62,60,6.75,0.86,0.0488,80,40,120,1380,6
51.6,61,4.94,0.85,0.0488,140,20,100,1200,13
51.53,60,5.69,0.86,0.0488,140,40,80,720,8
51.52,66,3.48,0.78,0.0488,80,20,40,660,8
51.5,70,4.96,0.74,0.0488,80,60,160,480,8
51.78,59,6.77,0.88,0.0491,80,160,20,1440,5
51.46,70,5.08,0.74,0.0488,180,180,100,300,8
51.46,65,6.73,0.79,0.0488,160,160,120,420,8
51.56,61,4.47,0.85,0.0489,140,20,40,660,10
54.5,63,4.85,0.87,0.0517,20,100,20,1260,3
52.17,69,3.91,0.76,0.0495,80,80,60,480,7
51.36,60,6.72,0.86,0.0488,80,40,120,1320,6
51.35,64,6.72,0.8,0.0488,140,200,180,420,6
51.35,64,6.72,0.8,0.0488,140,200,140,420,6
51.26,60,6.71,0.85,0.0488,120,120,40,1380,8
51.24,64,6.71,0.8,0.0488,80,180,200,1080,9
51.24,58,6.71,0.88,0.0488,80,140,20,1200,4
51.23,65,6.7,0.79,0.0488,100,200,180,600,8
53.85,75,2.9,0.72,0.0513,140,20,40,1020,18
51.3,62,4.2,0.83,0.0489,100,20,60,1140,8
54.64,69,3.52,0.79,0.0521,20,40,40,1260,4
51.17,57,6.7,0.9,0.0488,80,40,40,1320,4
51.12,57,6.69,0.9,0.0488,80,80,20,1260,3
51.11,67,3.53,0.76,0.0488,60,80,20,1260,8
51.09,59,4.87,0.87,0.0488,140,20,40,1380,9
51.09,59,4.87,0.87,0.0488,140,20,40,1380,10
51.09,59,4.87,0.87,0.0488,140,40,20,1380,9
51.09,59,4.87,0.87,0.0488,140,40,20,1380,10
51.09,59,4.87,0.87,0.0488,140,20,40,1380,8
51.09,78,3.67,0.65,0.0488,20,180,140,1080,6
53,61,5.02,0.87,0.0507,120,20,60,1020,8
53,61,5.02,0.87,0.0507,120,60,20,1020,8
53,61,5.02,0.87,0.0507,120,60,20,1020,9
53,61,5.02,0.87,0.0507,120,60,20,960,8
53,61,5.02,0.87,0.0507,120,60,20,960,9
51.22,61,4.76,0.84,0.049,120,80,20,1200,8
50.99,64,6.68,0.8,0.0488,100,180,200,1080,10
62.69,77,3.71,0.81,0.06,20,40,80,1140,5
64.75,76,4.15,0.85,0.062,20,160,20,1320,5
54.41,69,3.55,0.79,0.0521,20,20,40,1320,4
62.64,77,3.71,0.81,0.06,20,40,80,1200,5
62.64,77,3.71,0.81,0.06,20,160,20,1200,5
50.94,65,6.67,0.78,0.0488,160,180,180,360,5
51.24,57,6.71,0.9,0.0491,140,140,20,720,6
51.31,57,6.71,0.9,0.0492,140,80,20,960,5
51.31,57,6.71,0.9,0.0492,140,20,80,1140,4
51.31,57,6.71,0.9,0.0492,140,40,40,1020,6
51.31,57,6.71,0.9,0.0492,140,40,40,1200,6
51.31,57,6.71,0.9,0.0492,140,40,40,1080,6
51.31,57,6.71,0.9,0.0492,140,40,40,1140,6
51.31,57,6.71,0.9,0.0492,140,40,40,1020,5
50.87,64,6.66,0.79,0.0488,80,140,100,1260,9
52.32,89,2.98,0.59,0.0502,80,80,180,360,8
50.83,69,4.95,0.74,0.0488,80,160,120,540,7
50.81,64,6.66,0.79,0.0488,100,200,180,1320,11
52.04,57,6.8,0.91,0.05,160,120,40,1380,6
52.04,57,6.8,0.91,0.05,160,120,40,1440,8
52.04,57,6.8,0.91,0.05,160,120,40,1380,13
52.04,57,6.8,0.91,0.05,160,120,40,1380,9
52.04,57,6.8,0.91,0.05,160,40,120,1380,8
52.04,57,6.8,0.91,0.05,160,120,40,1380,5
